Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  58491, Model: 2, Candidate: 2, Correct? Yes
Position:  78826, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 100822, Model: 2, Candidate: 2, Correct? Yes
Position: 253777, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:    771, Model: 2, Candidate: 2, Correct? Yes
Position:   3121, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 107768, Model: 2, Candidate: 2, Correct? Yes
Position: 204638, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  85030, Model: 2, Candidate: 2, Correct? Yes
Position: 124147, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8562, Model: 2, Candidate: 2, Correct? Yes
Position:  34405, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  16169, Model: 2, Candidate: 2, Correct? Yes
Position: 262042, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  27127, Model: 2, Candidate: 2, Correct? Yes
Position:  66336, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 133535, Model: 2, Candidate: 2, Correct? Yes
Position: 217411, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  86300, Model: 2, Candidate: 2, Correct? Yes
Position: 155975, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4317, Model: 2, Candidate: 2, Correct? Yes
Position:  11846, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6920, Model: 2, Candidate: 2, Correct? Yes
Position: 107027, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  24396, Model: 2, Candidate: 2, Correct? Yes
Position:  64018, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  68304, Model: 2, Candidate: 2, Correct? Yes
Position: 221100, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  63741, Model: 2, Candidate: 2, Correct? Yes
Position: 107947, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 247163, Model: 2, Candidate: 2, Correct? Yes
Position: 254621, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 105140, Model: 2, Candidate: 2, Correct? Yes
Position: 153076, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 140901, Model: 2, Candidate: 2, Correct? Yes
Position: 143247, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6356, Model: 2, Candidate: 2, Correct? Yes
Position: 150810, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 100328, Model: 2, Candidate: 2, Correct? Yes
Position: 111600, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  17658, Model: 2, Candidate: 2, Correct? Yes
Position: 131680, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  67341, Model: 2, Candidate: 2, Correct? Yes
Position: 178580, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1040, Model: 2, Candidate: 2, Correct? Yes
Position:   3755, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  16056, Model: 2, Candidate: 2, Correct? Yes
Position:  31416, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7468, Model: 2, Candidate: 2, Correct? Yes
Position:  13979, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 145690, Model: 2, Candidate: 2, Correct? Yes
Position: 157346, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  95320, Model: 2, Candidate: 2, Correct? Yes
Position: 121830, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  97384, Model: 2, Candidate: 2, Correct? Yes
Position: 130109, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  22309, Model: 2, Candidate: 2, Correct? Yes
Position:  46113, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  59766, Model: 2, Candidate: 2, Correct? Yes
Position:  71138, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  89778, Model: 2, Candidate: 2, Correct? Yes
Position: 129514, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  34148, Model: 2, Candidate: 2, Correct? Yes
Position:  78689, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  12529, Model: 2, Candidate: 2, Correct? Yes
Position:  47727, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 130961, Model: 2, Candidate: 2, Correct? Yes
Position: 176643, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  44084, Model: 2, Candidate: 2, Correct? Yes
Position:  45535, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 108175, Model: 2, Candidate: 2, Correct? Yes
Position: 211351, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  89411, Model: 2, Candidate: 2, Correct? Yes
Position: 172106, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  33722, Model: 2, Candidate: 2, Correct? Yes
Position:  46650, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  52307, Model: 2, Candidate: 2, Correct? Yes
Position: 110559, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  27186, Model: 2, Candidate: 2, Correct? Yes
Position: 134883, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2746, Model: 2, Candidate: 2, Correct? Yes
Position:   3315, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 136965, Model: 2, Candidate: 2, Correct? Yes
Position: 150363, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  25280, Model: 2, Candidate: 2, Correct? Yes
Position:  32315, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  21470, Model: 2, Candidate: 2, Correct? Yes
Position:  48849, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7755, Model: 2, Candidate: 2, Correct? Yes
Position: 107393, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 132567, Model: 2, Candidate: 2, Correct? Yes
Position: 232488, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 115746, Model: 2, Candidate: 2, Correct? Yes
Position: 183603, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 114184, Model: 2, Candidate: 2, Correct? Yes
Position: 257353, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3493, Model: 2, Candidate: 2, Correct? Yes
Position:   8827, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  36806, Model: 2, Candidate: 2, Correct? Yes
Position: 167724, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  14503, Model: 2, Candidate: 2, Correct? Yes
Position: 197953, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 201009, Model: 2, Candidate: 2, Correct? Yes
Position: 231577, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 173540, Model: 2, Candidate: 2, Correct? Yes
Position: 244719, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   5167, Model: 2, Candidate: 2, Correct? Yes
Position:  21632, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8691, Model: 2, Candidate: 2, Correct? Yes
Position:  94151, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  49362, Model: 2, Candidate: 2, Correct? Yes
Position: 217673, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 103238, Model: 2, Candidate: 2, Correct? Yes
Position: 186601, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6317, Model: 2, Candidate: 2, Correct? Yes
Position: 222611, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  32166, Model: 2, Candidate: 2, Correct? Yes
Position: 124221, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  14454, Model: 2, Candidate: 2, Correct? Yes
Position:  35201, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  94914, Model: 2, Candidate: 2, Correct? Yes
Position: 129303, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 179650, Model: 2, Candidate: 2, Correct? Yes
Position: 206378, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  17084, Model: 2, Candidate: 2, Correct? Yes
Position:  54580, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9343, Model: 2, Candidate: 2, Correct? Yes
Position:  19949, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  39169, Model: 2, Candidate: 2, Correct? Yes
Position: 111296, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  71275, Model: 2, Candidate: 2, Correct? Yes
Position: 117769, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  37684, Model: 2, Candidate: 2, Correct? Yes
Position:  42461, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 141941, Model: 2, Candidate: 2, Correct? Yes
Position: 155020, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  63162, Model: 2, Candidate: 2, Correct? Yes
Position: 103286, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 111913, Model: 2, Candidate: 2, Correct? Yes
Position: 118170, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   5573, Model: 2, Candidate: 2, Correct? Yes
Position:  71024, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7049, Model: 2, Candidate: 2, Correct? Yes
Position:  32759, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  96558, Model: 2, Candidate: 2, Correct? Yes
Position: 179592, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  40536, Model: 2, Candidate: 2, Correct? Yes
Position: 214398, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1829, Model: 2, Candidate: 2, Correct? Yes
Position:   2542, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9810, Model: 2, Candidate: 2, Correct? Yes
Position:  11139, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  93906, Model: 2, Candidate: 2, Correct? Yes
Position: 255146, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 123352, Model: 2, Candidate: 2, Correct? Yes
Position: 182609, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  35586, Model: 2, Candidate: 2, Correct? Yes
Position: 156961, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  92157, Model: 2, Candidate: 2, Correct? Yes
Position: 110989, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  58649, Model: 2, Candidate: 2, Correct? Yes
Position: 128088, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7505, Model: 2, Candidate: 2, Correct? Yes
Position:  53219, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  39235, Model: 2, Candidate: 2, Correct? Yes
Position:  53816, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  34817, Model: 2, Candidate: 2, Correct? Yes
Position: 195585, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9720, Model: 2, Candidate: 2, Correct? Yes
Position: 122748, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  51384, Model: 2, Candidate: 2, Correct? Yes
Position:  92396, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  41316, Model: 2, Candidate: 2, Correct? Yes
Position: 125311, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 117917, Model: 2, Candidate: 2, Correct? Yes
Position: 189253, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  61160, Model: 2, Candidate: 2, Correct? Yes
Position: 118382, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  44778, Model: 2, Candidate: 2, Correct? Yes
Position:  84428, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  60232, Model: 2, Candidate: 2, Correct? Yes
Position: 128964, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 132078, Model: 2, Candidate: 2, Correct? Yes
Position: 252771, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  33462, Model: 2, Candidate: 2, Correct? Yes
Position:  50941, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  53358, Model: 2, Candidate: 2, Correct? Yes
Position: 169548, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 102440, Model: 2, Candidate: 2, Correct? Yes
Position: 113650, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  73802, Model: 2, Candidate: 2, Correct? Yes
Position: 214015, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 191970, Model: 2, Candidate: 2, Correct? Yes
Position: 247151, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  46375, Model: 2, Candidate: 2, Correct? Yes
Position: 150143, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 154036, Model: 2, Candidate: 2, Correct? Yes
Position: 213330, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 158595, Model: 2, Candidate: 2, Correct? Yes
Position: 195926, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  84367, Model: 2, Candidate: 2, Correct? Yes
Position: 135196, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3080, Model: 2, Candidate: 2, Correct? Yes
Position:   5562, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  34655, Model: 2, Candidate: 2, Correct? Yes
Position: 151335, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   5715, Model: 2, Candidate: 2, Correct? Yes
Position:  41122, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  39114, Model: 2, Candidate: 2, Correct? Yes
Position:  74179, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  59496, Model: 2, Candidate: 2, Correct? Yes
Position: 128498, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 106483, Model: 2, Candidate: 2, Correct? Yes
Position: 221117, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  58446, Model: 2, Candidate: 2, Correct? Yes
Position:  62965, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  20505, Model: 2, Candidate: 2, Correct? Yes
Position:  30217, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 206137, Model: 2, Candidate: 2, Correct? Yes
Position: 217816, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  14504, Model: 2, Candidate: 2, Correct? Yes
Position: 250906, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 102226, Model: 2, Candidate: 2, Correct? Yes
Position: 123462, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 173550, Model: 2, Candidate: 2, Correct? Yes
Position: 174778, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3538, Model: 2, Candidate: 2, Correct? Yes
Position:  12593, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  16426, Model: 2, Candidate: 2, Correct? Yes
Position:  95046, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 159643, Model: 2, Candidate: 2, Correct? Yes
Position: 199898, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 234596, Model: 2, Candidate: 2, Correct? Yes
Position: 234698, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 164911, Model: 2, Candidate: 2, Correct? Yes
Position: 228605, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 132965, Model: 2, Candidate: 2, Correct? Yes
Position: 138132, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  91863, Model: 2, Candidate: 2, Correct? Yes
Position: 131463, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  85377, Model: 2, Candidate: 2, Correct? Yes
Position: 133133, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  24747, Model: 2, Candidate: 2, Correct? Yes
Position: 153311, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  18164, Model: 2, Candidate: 2, Correct? Yes
Position: 116943, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  55552, Model: 2, Candidate: 2, Correct? Yes
Position: 102021, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 173449, Model: 2, Candidate: 2, Correct? Yes
Position: 186646, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9623, Model: 2, Candidate: 2, Correct? Yes
Position:  28884, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 162584, Model: 2, Candidate: 2, Correct? Yes
Position: 227382, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 143346, Model: 2, Candidate: 2, Correct? Yes
Position: 149178, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  36341, Model: 2, Candidate: 2, Correct? Yes
Position: 163809, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2041, Model: 2, Candidate: 2, Correct? Yes
Position:   3837, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  33332, Model: 2, Candidate: 2, Correct? Yes
Position: 108146, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  99878, Model: 2, Candidate: 2, Correct? Yes
Position: 226954, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  79660, Model: 2, Candidate: 2, Correct? Yes
Position: 147052, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 174730, Model: 2, Candidate: 2, Correct? Yes
Position: 204590, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  58325, Model: 2, Candidate: 2, Correct? Yes
Position: 200999, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 142844, Model: 2, Candidate: 2, Correct? Yes
Position: 235351, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  32678, Model: 2, Candidate: 2, Correct? Yes
Position:  71727, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  92158, Model: 2, Candidate: 2, Correct? Yes
Position: 164095, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  42461, Model: 2, Candidate: 2, Correct? Yes
Position:  80651, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  44200, Model: 2, Candidate: 2, Correct? Yes
Position:  73686, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2003, Model: 2, Candidate: 2, Correct? Yes
Position:  61667, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 176427, Model: 2, Candidate: 2, Correct? Yes
Position: 180561, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 244588, Model: 2, Candidate: 2, Correct? Yes
Position: 254918, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 136381, Model: 2, Candidate: 2, Correct? Yes
Position: 166921, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  42962, Model: 2, Candidate: 2, Correct? Yes
Position: 229366, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  88287, Model: 2, Candidate: 2, Correct? Yes
Position: 153294, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  65829, Model: 2, Candidate: 2, Correct? Yes
Position: 112350, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  92180, Model: 2, Candidate: 2, Correct? Yes
Position: 156070, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4587, Model: 2, Candidate: 2, Correct? Yes
Position:  49376, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  10547, Model: 2, Candidate: 2, Correct? Yes
Position:  20298, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  75272, Model: 2, Candidate: 2, Correct? Yes
Position: 172426, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  10969, Model: 2, Candidate: 2, Correct? Yes
Position:  60219, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  72731, Model: 2, Candidate: 2, Correct? Yes
Position: 120024, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  97923, Model: 2, Candidate: 2, Correct? Yes
Position: 170679, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 151223, Model: 2, Candidate: 2, Correct? Yes
Position: 228288, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2677, Model: 2, Candidate: 2, Correct? Yes
Position: 205828, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  52292, Model: 2, Candidate: 2, Correct? Yes
Position:  84792, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2808, Model: 2, Candidate: 2, Correct? Yes
Position:  54716, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1391, Model: 2, Candidate: 2, Correct? Yes
Position: 191841, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 158555, Model: 2, Candidate: 2, Correct? Yes
Position: 234149, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 106386, Model: 2, Candidate: 2, Correct? Yes
Position: 130252, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 203588, Model: 2, Candidate: 2, Correct? Yes
Position: 234432, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
